Code_Cs,Nom_Cs,Code_Org,Nom_Org,IMSE,Rang_Decile_IMSE,SFR,Rang_Decile_SFR,Nbre_Eleves,Diffusion,Annee_Scol
762000,Centre de services scolaire de Montréal (762000),762070,École Jean-Paul-Riopelle (762070),5.71408969999999,5,11.5901823666667,9,300,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762071,"École Saint-Barthélemy, pavillon des Érables (762071)",9.08083696335078,8,11.1088459860383,9,573,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762074,École Jean-Baptiste-Meilleur (762074),10.0088317258883,8,15.4636339086295,10,197,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762075,École La Visitation (762075),9.96236768392374,8,14.8359507084469,10,367,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762076,École Saint-Grégoire-le-Grand (762076),14.7537909809264,10,12.7842240326976,9,367,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762077,École Madeleine-de-Verchères (762077),4.00794838862557,3,7.09422398104265,7,422,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762079,École Saint-Pierre-Claver (762079),4.11879182336181,3,7.24760113960111,7,351,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762080,École Champlain (762080),14.2050265289256,10,21.4238027272728,10,121,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762081,École Élan (762081),7.42041468749999,6,11.3605563541667,9,192,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762082,École Saint-Isaac-Jogues (762082),9.56627429292929,8,11.3711775757576,9,396,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762084,École Saint-Gabriel-Lalemant (762084),12.3552780269058,9,13.1495360089686,9,223,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762085,École Garneau (762085),10.5036212267658,9,15.8687716728625,10,269,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762086,École Saint-Ambroise (762086),4.40098304347826,3,8.56251962732918,8,322,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762087,École Paul-Bruchési (762087),2.48203457413249,1,6.80478113564668,7,317,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762089,École Lanaudière (762089),2.09667747706422,1,7.97996344036699,8,218,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762090,École Le Plateau (762090),11.524292264574,9,15.3076487219731,10,446,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762091,École Marguerite-Bourgeoys (762091),11.1931774485597,9,17.189878271605,10,243,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762092,École Louis-Colin (762092),5.13567048319327,4,10.6470440336135,9,476,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762094,École Marie-Favery (762094),8.61807973760934,7,8.18156344023326,8,343,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762095,École Saint-Arsène (762095),8.09964536332178,7,10.3697423183391,8,289,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762096,École Saint-Étienne (762096),5.28140817610064,4,7.20702949685534,7,159,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762097,École Arc-en-Ciel (762097),6.28644025641026,5,11.3491330769231,9,156,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762098,École Louis-Hippolyte-Lafontaine (762098),3.66809543378995,2,7.03148785388128,7,219,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762100,École Saint-Paul-de-la-Croix (762100),5.19789598726116,4,11.3303075159236,9,314,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762101,"École Fernand-Seguin, pavillon Hubert-Reeves (762101)",8.35590184210527,7,12.3367205639098,9,266,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762102,École Christ-Roi (762102),8.31852640804598,7,9.83259060344833,8,348,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762103,École Laurier (762103),3.24280787769785,2,5.62199830935252,7,278,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762104,École Saint-Gérard (762104),4.46015604123714,3,8.37323389690722,8,485,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762105,École La Mennais (762105),4.92849216216216,4,6.46408189189189,7,185,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762106,École Hélène-Boullé (762106),6.37879184115525,5,7.96446620938628,8,277,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762107,École Sainte-Cécile (762107),4.27307798969072,3,8.77853690721654,8,388,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762110,"École La Petite-Patrie, pavillon Notre-Dame-de-la-Défense (762110)",5.27769787644788,4,9.53534525096524,8,259,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762111,École Saint-Enfant-Jésus (762111),8.50817976190476,7,12.2233174206349,9,252,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762114,"École au Pied-de-la-Montagne, pavillon Jean-Jacques-Olier (762114)",6.45114468152866,5,15.8142767197452,10,314,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762115,École Lambert-Closse (762115),7.43291516129032,6,10.3976226728111,8,217,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762117,École Ahuntsic (762117),6.03464070422536,5,9.47929605633805,8,355,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762119,École Saint-André-Apôtre (762119),6.06983046575341,5,6.04905232876713,7,365,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762120,École Saint-Simon-Apôtre (762120),15.6542013011152,10,13.6550991821562,9,269,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762121,École Saint-Benoît (762121),9.78335749163876,8,18.5935794983278,10,299,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762122,École Barclay (762122),23.9883156504065,10,29.82329449187,10,492,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762127,École FACE (762127),8.31510023364486,7,14.9843597663552,10,428,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762128,École Barthélemy-Vimont (762128),22.8484009080326,10,29.9566596856809,10,859,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762129,École De La Petite-Bourgogne (762129),10.9809302923976,9,22.1664859356725,10,342,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762130,École Charles-Lemoyne (762130),11.8074970649351,9,17.0708398441558,10,385,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762131,École Jeanne-LeBer (762131),9.9138692672414,8,17.2946932758621,10,232,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762132,École François-de-Laval (762132),9.6455330780347,8,14.2874142630057,10,692,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762134,École Félix-Leclerc (762134),8.34345067692308,7,17.7927064307692,10,325,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762135,École Bedford (762135),16.5076712956811,10,26.8213596013289,10,301,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762137,École Saint-Léon-de-Westmount (762137),6.66314759554138,6,25.3237249044586,10,628,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762139,École Victor-Rousselot (762139),11.7281595049505,9,19.0813674752475,10,202,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762140,École Ludger-Duvernay (762140),10.6715348510638,9,19.9271306382979,10,235,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762142,École Notre-Dame-des-Neiges (762142),7.03368228287839,6,19.7237654094293,10,403,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762144,École Lucille-Teasdale (762144),15.248009254386,10,12.3432864473684,9,228,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762145,École Gilles-Vigneault (762145),11.5771245853659,9,17.4950986341463,10,410,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762146,École Sainte-Odile (762146),13.6159327954546,10,16.88203675,10,440,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762147,École Alice-Parizeau (762147),13.9927607142857,10,21.1652293984963,10,266,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762149,École Saint-Pascal-Baylon (762149),13.5965846240602,10,17.5072060902255,10,266,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762150,École Simonne-Monet (762150),9.62789468864467,8,14.6454528937729,10,273,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762151,École Louisbourg (762151),13.015863794038,10,28.753194796748,10,369,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762152,École des Nations (762152),11.9731481666666,9,15.7358852619047,10,420,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762153,École du Petit-Chapiteau (762153),8.76340954692555,8,12.6481165048544,9,309,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762154,École Saint-Zotique (762154),12.639627027027,9,13.7451373648648,9,148,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762155,École Iona (762155),6.05060863961814,5,13.0116288066826,9,419,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762156,École Notre-Dame-de-Grâce (762156),3.90361274834436,2,10.3583623344371,8,604,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762158,École Étoile filante (762158),3.99695330645161,3,10.4427394354839,8,124,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762161,"École des Cinq-Continents, pavillon Saint-Antonin (762161)",5.57922782608694,4,14.6218986956522,10,391,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762162,École Marie-de-l'Incarnation (762162),14.5608875138121,10,18.4476563535912,10,181,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762163,École Marc-Favreau (762163),6.64606220994474,6,19.7508687292818,10,362,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762164,École Notre-Dame-du-Perpétuel-Secours (762164),16.7757366566265,10,16.2424918072289,10,332,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762165,École Coeur-Immaculé-de-Marie (762165),6.03298066666667,5,12.7798993846154,9,195,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762166,École Dollard-des-Ormeaux (762166),13.0442644871795,10,12.7112522222223,9,234,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762167,École Saint-Jean-de-Matha (762167),10.6069571354167,9,17.1447633333333,10,192,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762169,École Les-Enfants-du-Monde (762169),10.7082595535715,9,17.4107112202381,10,336,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762170,École Sainte-Catherine-de-Sienne (762170),8.9558475221239,8,19.3257993362831,10,226,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762171,École Judith-Jasmin (762171),6.16799076696164,5,17.7484304129793,10,339,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762181,École Saint-Raymond (762181),10.9252977586207,9,19.0301120689655,10,116,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762201,École Gadbois (762201),8.49290012711865,7,9.70567983050848,8,236,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762205,École Victor-Doré (762205),9.26837143884892,8,11.0353337410072,9,139,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762207,École Charles-Bruneau (762207),11.6650137864078,9,16.1772317475728,10,103,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762208,École Dominique-Savio (762208),,,,,,NON,2025-2026
762000,Centre de services scolaire de Montréal (762000),762209,École Saint-Pierre-Apôtre (762209),12.5594472164948,9,15.6122820618557,10,97,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762212,Hôpital Sainte-Justine (762212),,,,,,NON,2025-2026
762000,Centre de services scolaire de Montréal (762000),762215,École de l'Étincelle (762215),13.4795780582524,10,16.7849501941748,10,103,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762217,École de la Lancée (762217),,,,,,NON,2025-2026
762000,Centre de services scolaire de Montréal (762000),762248,École Le Vitrail (762248),5.73277424528302,5,8.95853377358491,8,106,OUI,2025-2026
762000,Centre de services scolaire de Montréal (762000),762284,École internationale de Montréal (762284),6.55847434782608,6,13.6685058695652,9,276,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763001,Académie Saint-Clément (763001),3.73766171052631,2,11.487107368421,9,532,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763002,École Saint-Clément-Ouest (763002),2.93643358353512,2,13.2813669249394,9,413,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763005,École Bois-Franc-Aquarelle (763005),14.7212627713626,10,19.083014665127,10,433,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763006,École Cardinal-Léger (763006),9.71276117210688,8,15.3261389910978,10,674,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763007,École Édouard-Laurin (763007),11.7283070588235,9,16.3874443598616,10,289,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763008,École Enfant-Soleil (763008),15.0703225552825,10,18.6638347420147,10,407,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763009,École Guy-Drummond (763009),5.59080575980393,4,9.79413713235295,8,408,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763010,École Hébert (763010),,,,,,NON,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763011,École Henri-Beaulieu (763011),15.563795811138,10,21.6989041162227,10,413,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763012,École Jonathan (763012),8.94809098901099,8,11.1303301098901,9,91,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763013,École Lajoie (763013),7.25754922261486,6,11.4286796819788,9,283,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763014,École Laurentide (763014),15.4778267484663,10,21.8065864723926,10,326,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763015,École Beau-Séjour (763015),9.90941712643678,8,8.96481962643677,8,348,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763016,École Nouvelle-Querbes (763016),6.61973295454546,6,8.5486595909091,8,220,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763017,École Saint-Clément-Est (763017),4.21795684684683,3,8.89465975225223,8,444,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763018,École Saint-Germain-d'Outremont (763018),4.4520071197411,3,6.42827417475729,7,309,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763019,École de la Mosaïque (763019),7.83422890675238,7,19.7809035691318,10,311,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763020,École Jean-Grou (763020),13.6692320323325,10,18.4430290762125,10,433,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763021,École Katimavik (763021),9.97752014888339,8,11.9436229032258,9,403,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763022,École Enfants-du-Monde (763022),5.79281317733989,5,6.64642953201974,7,406,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763024,École des Grands-Êtres (763024),11.2560699261084,9,16.1635257142857,10,406,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763025,École des Amis-du-Monde (763025),3.65406662790697,2,11.8052350581395,9,516,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763026,École au Trésor-du-Boisé (763026),5.33245281081081,4,8.11166537837841,8,740,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763100,École Chanoine-Joseph-Théorêt (763100),7.8924829962547,7,15.171541423221,10,267,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763101,École des Découvreurs (763101),7.90001482142857,7,13.5377474107143,9,224,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763102,École du Grand-Héron (763102),8.90660519999999,8,14.5453510222222,10,225,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763103,École Henri-Forest (763103),9.98712821917806,8,12.1567320091324,9,219,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763104,École Île-des-Soeurs (763104),5.07922743267505,4,13.1665645601436,9,557,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763105,École Jardin-des-Saints-Anges (763105),8.72776386554621,7,16.0955124789916,10,238,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763106,École Laurendeau-Dunton (763106),11.1518436462093,9,18.7169180866426,10,554,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763107,École Pierre-Rémy (763107),8.90202483775812,8,14.9764328318584,10,339,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763108,École Lévis-Sauvé (763108),9.8585044477612,8,12.508527880597,9,335,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763109,École Martin-Bélanger (763109),13.7959009954751,10,18.2580193665158,10,221,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763110,École Notre-Dame-de-la-Garde (763110),5.27235667682927,4,10.1236446951219,8,328,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763111,École Notre-Dame-de-la-Paix (763111),12.132994279476,9,11.9799588209607,9,229,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763112,École Notre-Dame-de-Lourdes (763112),8.88646864978904,8,15.4317378481013,10,237,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763113,École Notre-Dame-des-Rapides (763113),8.70327201201205,7,12.6910636636636,9,333,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763114,École Notre-Dame-des-Sept-Douleurs (763114),9.97043511111109,8,13.7107462666667,9,225,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763115,École Paul-Jarry (763115),15.1562141803279,10,23.4051832377049,10,244,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763116,École Philippe-Morin (763116),11.9712437313433,9,18.2414401492538,10,201,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763117,École Sainte-Catherine-Labouré (763117),10.3516086178862,9,16.6584285772358,10,246,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763118,École Sainte-Geneviève Sud (763118),6.80261070110702,6,8.75808457564578,8,271,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763119,École Terre-des-Jeunes (763119),10.1863494943821,8,13.7309454775281,9,356,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763120,École Très-Saint-Sacrement (763120),8.43658765886288,7,14.6933446488294,10,299,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763121,École Victor-Thérien (763121),5.60221174556212,4,9.56489375739644,8,338,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763122,École Catherine-Soumillard (763122),1.61867372483222,1,3.65931711409395,5,298,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763124,École des Coquelicots (763124),1.88332114754098,1,2.93761536885246,4,244,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763127,École des Saules-Rieurs (763127),8.21588683035715,7,12.5657080357143,9,224,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763128,École des Marguerite (763128),4.3583340609137,3,10.8742075888325,9,394,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763129,École L'Eau-Vive (763129),13.0621029130435,10,17.6425757826087,10,230,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763130,École des Berges-de-Lachine (763130),10.8057525552051,9,17.6484477602523,10,317,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763131,École du Petit-Collège (763131),9.73460005917161,8,17.2672071203156,10,507,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763134,École de l'Orée-du-Parc (763134),8.294096159601,7,13.4687620698255,9,401,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763200,École Dollard-Des Ormeaux (763200),7.92931759911895,7,11.8242438986784,9,454,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763201,École du Grand-Chêne (763201),9.64560309523811,8,12.2064948214286,9,336,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763202,École Émile-Nelligan (763202),4.44884648293963,3,8.94185808398946,8,381,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763203,École Gentilly (763203),5.38362801470587,4,8.37643224264705,8,544,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763204,École Harfang-des-Neiges (763204),10.9155679545455,9,15.1008116363637,10,220,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763206,École Jacques-Bizard (763206),4.42287003289474,3,3.4489209868421,5,304,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763208,École Jonathan-Wilson (763208),2.93572835866261,2,3.11538151975684,4,329,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763209,École Joseph-Henrico (763209),4.50721143712576,3,4.62358556886228,6,167,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763210,École Lalande (763210),6.44897407017544,5,6.28317235087719,7,285,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763211,École Marguerite-Bourgeoys (763211),4.05136098930481,3,6.61507938502673,7,374,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763212,École Murielle-Dumont (763212),9.26495072614108,8,8.87871850622407,8,482,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763213,École Perce-Neige (763213),10.8316883148559,9,13.6301301773836,9,451,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763214,École Beaconsfield (763214),4.66501110320284,3,7.70466035587188,8,281,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763216,École Pointe-Claire (763216),3.12305449908926,2,8.38241284153005,8,549,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763217,École Saint-Gérard (763217),5.27849182879376,4,9.58672081712064,8,257,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763218,École Saint-Louis (763218),4.44727731770835,3,7.25236447916665,8,384,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763219,École Saint-Luc (763219),6.69321656593406,6,7.96838041208789,8,364,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763220,École Saint-Rémi (763220),3.62429212943632,2,5.72982528183715,7,479,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763221,École Sainte-Geneviève Ouest (763221),7.3166677777778,6,13.2693964888889,9,450,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763222,École du Bout-de-l'Isle (763222),2.88809463878328,2,5.87693433460075,7,263,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763224,École du Bois-de-Liesse (763224),11.9148107823961,9,11.3855420293398,9,409,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763226,École de l'Odyssée (763226),7.15195647058823,6,8.58737594771243,8,306,OUI,2025-2026
763000,Centre de services scolaire Marguerite-Bourgeoys (763000),763237,École John-F.- Kennedy (763237),8.47224902255639,7,12.4757881203008,9,133,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771001,École Carle (771001),12.8611335102041,10,15.8272205306123,10,245,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771004,École de la Rose-des-Vents (771004),4.58463795180723,3,2.56091955823292,4,249,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771005,École Massé (771005),2.41459060518731,1,1.36304855907781,2,347,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771006,École L'Équipage (771006),7.12473691876751,6,1.97448893557423,3,357,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771008,École de la Colline (771008),10.4275073113207,9,3.28741108490566,5,212,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771010,École le Tremplin (771010),22.0033151219512,10,21.1980795731707,10,164,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771011,École de Touraine (771011),9.05507874999998,8,5.35300921875001,7,256,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771013,École du Nouveau-Monde (771013),10.746819671458,9,15.333497946612,10,487,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771015,École Sainte-Élisabeth (771015),5.32622938144329,4,1.50358015463917,2,194,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771017,École La Source (771017),15.3865515444015,10,12.5641056756757,9,259,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771018,École Le Petit Prince (771018),5.95655637647059,5,4.90655592941176,6,425,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771019,École l'Oiseau Bleu (771019),7.25449630922694,6,11.9364349875311,9,401,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771020,École De L'Envolée (771020),6.90923373860179,6,4.74310784194531,6,329,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771021,École du Vallon (771021),3.86457194736841,2,1.94972434210526,3,380,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771022,École polyvalente Nicolas-Gatineau (771022),5.96668623376623,5,4.09305038961039,6,77,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771035,Polyvalente Le Carrefour (771035),7.38150659163987,6,6.18407874598072,7,311,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771041,École des Cépages (771041),5.99976197530865,5,3.36034163580247,5,324,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771042,École de l'Odyssée (771042),8.14012157996145,7,6.1868168786127,7,519,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771043,École De L'Escalade (771043),5.29071462184873,4,4.06228567226891,6,476,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771044,École de l'Orée-des-Bois (771044),2.5372990718563,1,1.16899817365269,1,334,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771051,École de la Traversée (771051),15.4117303070176,10,14.9036479824562,10,228,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771052,École des Belles-Rives (771052),9.51823420054197,8,5.49840230352305,7,369,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771053,École Du Bois Joli (771053),6.46244803713529,5,5.3046900795756,7,377,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771057,École des Trois-Saisons (771057),15.1767505118111,10,14.2109505118111,10,254,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771058,École De la Montée (771058),8.69831794964029,7,4.18672539568345,6,278,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771060,École La Sablonnière (771060),7.66594063043478,7,7.63426223913043,8,460,OUI,2025-2026
